time,x,y,v,w,traffic,enc_r,enc_l,laser
125.09703373908997,-0.0003962785530453132,0.04991366875931616,0.044923717635811634,0.0036325267398553684,UNKNOWN,0.7093489170074463,0.35447850823402405,5.0
125.097904920578,-0.00039137049399438065,0.049112081510888785,0.044923717635811634,0.0036325267398553684,UNKNOWN,1.520683765411377,1.521134376525879,5.0
125.13832879066467,-0.00038675127899957275,0.0483575102394041,0.044923717635811634,0.0036325267398553684,UNKNOWN,1.520683765411377,1.521134376525879,5.0
125.13958215713501,-0.00038675127899957275,0.0483575102394041,0.04308795562106754,0.0030078176600625284,UNKNOWN,0.6992990970611572,1.3984711170196533,5.0
125.25557732582092,-0.00034535784028964507,0.043522696432172506,0.04080348782603053,-0.0035914460644352886,UNKNOWN,1.3984711170196533,1.0489486455917358,5.0
125.2686448097229,-0.0003415185505382327,0.04302879111879566,0.04080348782603053,-0.0035914460644352886,UNKNOWN,1.3984711170196533,1.0489486455917358,5.0
125.26983213424683,-0.0003359274796370936,0.04230955047242662,0.039171659974777194,0.00032355793697647073,UNKNOWN,0.7009541988372803,0.7008903622627258,5.0
125.27076697349548,-0.0003343105770034447,0.04204954432733142,0.039171659974777194,0.00032355793697647073,UNKNOWN,0.7688449621200562,1.1531522274017334,5.0
125.33711338043213,-0.00033110928769243634,0.041695019627835665,0.039171659974777194,0.00032355793697647073,UNKNOWN,0.7008903622627258,0.0,5.0
125.34042119979858,-0.0003272813467506647,0.04134532183416755,0.039171659974777194,0.00032355793697647073,UNKNOWN,0.7009541988372803,1.7522259950637817,5.0
125.3442862033844,-0.0003205953915830225,0.040824489771952806,0.03752670088153312,-0.006009872762140045,UNKNOWN,0.7009541988372803,1.7522259950637817,5.0
125.37766885757446,-0.0003076574000900835,0.0396839006789835,0.03752670088153312,-0.006009872762140045,UNKNOWN,1.0515270233154297,0.35047709941864014,5.0
125.378732919693,-0.0003034387416224909,0.03933060588782746,0.035716583924025526,-0.008375578435154019,UNKNOWN,0.35050901770591736,1.0514312982559204,5.0
125.37959837913513,-0.00029948279732927894,0.03893623258158121,0.035716583924025526,-0.008375578435154019,UNKNOWN,0.6991720795631409,0.34958603978157043,5.0
125.38043403625488,-0.00029063601206717087,0.038163747098778025,0.035716583924025526,-0.008375578435154019,UNKNOWN,0.3504451811313629,0.0,5.0
125.38140916824341,-0.00028057771258082774,0.037457193874236544,0.035716583924025526,-0.008375578435154019,UNKNOWN,1.3985981941223145,0.6994896531105042,5.0
